RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
493,21435,2025-01-03 21:06:36.7727216,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,860,WinDev2401Eval,5,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
494,21436,2025-01-03 21:06:40.4605012,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,860,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftOffice16_Data:live:cid=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftOffice16_Data:live:cid=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:36.1754708""},{""@Name"":""ClientProcessId"",""#text"":""9204""}]}}"
495,21437,2025-01-03 21:07:33.5760160,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,896,WinDev2401Eval,5,,Successful logon,WORKGROUP\WINDEV2401EVAL$,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WINDEV2401EVAL$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x310""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""RemoteCredentialGuard"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
496,21438,2025-01-03 21:07:33.5760280,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,896,WinDev2401Eval,5,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
497,21439,2025-01-03 21:07:37.0182691,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,5,,Successful logon,WORKGROUP\WINDEV2401EVAL$,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WINDEV2401EVAL$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x310""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""RemoteCredentialGuard"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
498,21440,2025-01-03 21:07:37.0182754,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,5,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege""}]}}"
499,21441,2025-01-03 21:07:37.2508638,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,892,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
500,21442,2025-01-03 21:07:37.2509180,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,892,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
501,21443,2025-01-03 21:07:37.2513406,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,892,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
502,21444,2025-01-03 21:07:37.2531722,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
503,21445,2025-01-03 21:07:37.2532160,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
504,21446,2025-01-03 21:07:37.2535637,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
505,21447,2025-01-03 21:07:37.2577789,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,896,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,520,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
506,21448,2025-01-03 21:07:37.2578272,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,896,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(token):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
507,21449,2025-01-03 21:07:37.2580264,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,896,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""WindowsLive:(cert):name=02mykdeddnabzzqv;serviceuri=*""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
508,21450,2025-01-03 21:07:37.6937840,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,5,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
509,21451,2025-01-03 21:07:37.6981537,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,6,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
510,21452,2025-01-03 21:07:37.6996720,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,6,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
511,21453,2025-01-03 21:07:37.6997335,5379,LogAlways,Microsoft-Windows-Security-Auditing,Security,812,848,WinDev2401Eval,6,,Credential Manager credentials were read,User,,SID: S-1-5-21-1837475949-2032650698-3025450431-1000,Domain: WINDEV2401EVAL,LogonID: 0x5026C,CountOfCredentialsReturned: 0,,ActivityID: 539053d8-5e23-0002-0254-9053235edb01,MicrosoftAccount:user=02mykdeddnabzzqv,False,C:\Users\Inferno\Desktop\al_evtx\al_Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-1837475949-2032650698-3025450431-1000""},{""@Name"":""SubjectUserName"",""#text"":""User""},{""@Name"":""SubjectDomainName"",""#text"":""WINDEV2401EVAL""},{""@Name"":""SubjectLogonId"",""#text"":""0x5026C""},{""@Name"":""TargetName"",""#text"":""MicrosoftAccount:user=02mykdeddnabzzqv""},{""@Name"":""Type"",""#text"":""0""},{""@Name"":""CountOfCredentialsReturned"",""#text"":""0""},{""@Name"":""ReadOperation"",""#text"":""%%8100""},{""@Name"":""ReturnCode"",""#text"":""3221226021""},{""@Name"":""ProcessCreationTime"",""#text"":""2025-01-03 21:06:24.5274801""},{""@Name"":""ClientProcessId"",""#text"":""4712""}]}}"
